card_id,collector_number,card_name,finish,provider,market,metric,value,currency,source_updated_at,snapshot_date,provenance
25503,184,Blastoise ex,holo,pokemon_tcg_api,tcgplayer,mid,22.0,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-184"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-184"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25504,185,Arbok ex,holo,pokemon_tcg_api,tcgplayer,direct_low,8.78,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-185"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-185"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.09090909090909094,""difference_market"":0.0,""variant"":""holofoil""}}"
25504,185,Arbok ex,holo,pokemon_tcg_api,tcgplayer,high,139.8,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-185"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-185"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.09090909090909094,""difference_market"":0.0,""variant"":""holofoil""}}"
25504,185,Arbok ex,holo,pokemon_tcg_api,tcgplayer,low,4.5,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-185"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-185"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.09090909090909094,""difference_market"":0.0,""variant"":""holofoil""}}"
25504,185,Arbok ex,holo,pokemon_tcg_api,tcgplayer,market,6.83,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-185"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-185"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.09090909090909094,""difference_market"":0.0,""variant"":""holofoil""}}"
25504,185,Arbok ex,holo,pokemon_tcg_api,tcgplayer,mid,8.23,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-185"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-185"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.09090909090909094,""difference_market"":0.0,""variant"":""holofoil""}}"
25505,186,Ninetales ex,holo,pokemon_tcg_api,tcgplayer,direct_low,18.37,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-186"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-186"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25505,186,Ninetales ex,holo,pokemon_tcg_api,tcgplayer,high,181.76,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-186"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-186"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25505,186,Ninetales ex,holo,pokemon_tcg_api,tcgplayer,low,13.0,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-186"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-186"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25505,186,Ninetales ex,holo,pokemon_tcg_api,tcgplayer,market,14.75,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-186"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-186"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25505,186,Ninetales ex,holo,pokemon_tcg_api,tcgplayer,mid,16.06,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-186"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-186"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25506,187,Wigglytuff ex,holo,pokemon_tcg_api,tcgplayer,direct_low,16.88,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-187"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-187"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.0,""difference_market"":0.005681818181818262,""variant"":""holofoil""}}"
25506,187,Wigglytuff ex,holo,pokemon_tcg_api,tcgplayer,high,96.95,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-187"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-187"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.0,""difference_market"":0.005681818181818262,""variant"":""holofoil""}}"
25506,187,Wigglytuff ex,holo,pokemon_tcg_api,tcgplayer,low,5.0,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-187"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-187"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.0,""difference_market"":0.005681818181818262,""variant"":""holofoil""}}"
25506,187,Wigglytuff ex,holo,pokemon_tcg_api,tcgplayer,market,8.8,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-187"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-187"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.0,""difference_market"":0.005681818181818262,""variant"":""holofoil""}}"
25506,187,Wigglytuff ex,holo,pokemon_tcg_api,tcgplayer,mid,9.06,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-187"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-187"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.0,""difference_market"":0.005681818181818262,""variant"":""holofoil""}}"
25507,188,Alakazam ex,holo,pokemon_tcg_api,tcgplayer,direct_low,7.98,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-188"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-188"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.001253132832080285,""difference_market"":0.0,""variant"":""holofoil""}}"
25507,188,Alakazam ex,holo,pokemon_tcg_api,tcgplayer,high,139.48,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-188"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-188"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.001253132832080285,""difference_market"":0.0,""variant"":""holofoil""}}"
25507,188,Alakazam ex,holo,pokemon_tcg_api,tcgplayer,low,7.98,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-188"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-188"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.001253132832080285,""difference_market"":0.0,""variant"":""holofoil""}}"
25507,188,Alakazam ex,holo,pokemon_tcg_api,tcgplayer,market,10.75,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-188"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-188"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.001253132832080285,""difference_market"":0.0,""variant"":""holofoil""}}"
25507,188,Alakazam ex,holo,pokemon_tcg_api,tcgplayer,mid,12.72,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-188"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-188"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.001253132832080285,""difference_market"":0.0,""variant"":""holofoil""}}"
25508,189,Golem ex,holo,pokemon_tcg_api,tcgplayer,direct_low,7.55,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-189"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-189"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.14000000000000004,""difference_market"":0.0,""variant"":""holofoil""}}"
25508,189,Golem ex,holo,pokemon_tcg_api,tcgplayer,high,74.84,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-189"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-189"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.14000000000000004,""difference_market"":0.0,""variant"":""holofoil""}}"
25508,189,Golem ex,holo,pokemon_tcg_api,tcgplayer,low,4.3,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-189"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-189"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.14000000000000004,""difference_market"":0.0,""variant"":""holofoil""}}"
25508,189,Golem ex,holo,pokemon_tcg_api,tcgplayer,market,7.27,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-189"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-189"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.14000000000000004,""difference_market"":0.0,""variant"":""holofoil""}}"
25508,189,Golem ex,holo,pokemon_tcg_api,tcgplayer,mid,7.99,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-189"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-189"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.14000000000000004,""difference_market"":0.0,""variant"":""holofoil""}}"
25509,190,Kangaskhan ex,holo,pokemon_tcg_api,tcgplayer,direct_low,6.29,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-190"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-190"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.0,""difference_market"":0.001724137931034446,""variant"":""holofoil""}}"
25509,190,Kangaskhan ex,holo,pokemon_tcg_api,tcgplayer,high,99.48,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-190"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-190"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.0,""difference_market"":0.001724137931034446,""variant"":""holofoil""}}"
25509,190,Kangaskhan ex,holo,pokemon_tcg_api,tcgplayer,low,4.5,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-190"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-190"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.0,""difference_market"":0.001724137931034446,""variant"":""holofoil""}}"
25509,190,Kangaskhan ex,holo,pokemon_tcg_api,tcgplayer,market,5.8,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-190"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-190"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.0,""difference_market"":0.001724137931034446,""variant"":""holofoil""}}"
25509,190,Kangaskhan ex,holo,pokemon_tcg_api,tcgplayer,mid,7.0,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-190"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-190"",""comparison_status"":""MINOR_DIFFERENCE"",""difference_low"":0.0,""difference_market"":0.001724137931034446,""variant"":""holofoil""}}"
25510,191,Jynx ex,holo,pokemon_tcg_api,tcgplayer,direct_low,9.45,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-191"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-191"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25510,191,Jynx ex,holo,pokemon_tcg_api,tcgplayer,high,96.95,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-191"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-191"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25510,191,Jynx ex,holo,pokemon_tcg_api,tcgplayer,low,4.0,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-191"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-191"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25510,191,Jynx ex,holo,pokemon_tcg_api,tcgplayer,market,6.34,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-191"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-191"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25510,191,Jynx ex,holo,pokemon_tcg_api,tcgplayer,mid,7.27,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-191"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-191"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
25511,192,Zapdos ex,holo,pokemon_tcg_api,tcgplayer,direct_low,10.07,USD,2026/09/01,2026-09-01T13:02:34+00:00,"{""market"":""tcgplayer"",""observed_at"":""2026-09-01T13:02:34+00:00"",""provider"":""pokemon_tcg_api"",""source_card_id"":""sv3pt5-192"",""source_manifest_id"":""2105d80594664a3d41a30819a82713a9d3fe55f1b8e84b4d7b486567bf0fb921"",""source_snapshot_sha256"":""3d2c8831361ecafe7cd2815caa1ed6ef4ff66fbcb917b7d4f0e06ecff2c9e4f2"",""source_variant"":""holofoil"",""tcgdex_cross_check"":{""card_id"":""sv03.5-192"",""comparison_status"":""MATCH"",""difference_low"":0.0,""difference_market"":0.0,""variant"":""holofoil""}}"
