set,collector_number,language,treatment,object_type,name,scryfall_id,layout,type_line,frame_effects,promo_types,source_finish_options,finish,physical_pairing,finish_detail
HOB,279,English,Surge Foil,card,"Thorin, Mountain-king",0e29ba51-763c-48ec-95ec-9d6916f4db44,normal,Legendary Creature — Dwarf Noble,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,280,English,Surge Foil,card,"Bard, King of Dale",f7c75c32-a24f-46e5-9128-2df9a2ec11f9,normal,Legendary Creature — Human Noble Archer,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,281,English,Surge Foil,card,"Smaug, Wicked Worm",5091e2bd-247d-4a1d-adf4-6e66324ee20b,normal,Legendary Creature — Dragon,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,282,English,Surge Foil,card,"Thranduil, the Elvenking",49539856-989e-4f95-8e67-9cff4408cd87,normal,Legendary Creature — Elf Noble,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,283,English,Surge Foil,card,The Arkenstone // Seek the Heart,9a0d62ce-8fd3-4465-b3aa-5d5052df30dc,adventure,Legendary Artifact // Sorcery — Adventure,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,284,English,Surge Foil,card,The Lonely Mountain,edff761b-2c2a-414f-b0a3-25c3fdbcb0bc,normal,Land — Mountain,inverted,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,285,English,Extended Art,card,Bilbo's Gambit,fa74ca8a-8bcd-4dc5-ab2b-a2e18a70978e,normal,Instant,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,285,English,Extended Art,card,Bilbo's Gambit,fa74ca8a-8bcd-4dc5-ab2b-a2e18a70978e,normal,Instant,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,286,English,Extended Art,card,Fíli the Pathfinder,0e4a1096-c40e-4471-8a44-9c2acad85769,normal,Legendary Creature — Dwarf Scout,"legendary,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,286,English,Extended Art,card,Fíli the Pathfinder,0e4a1096-c40e-4471-8a44-9c2acad85769,normal,Legendary Creature — Dwarf Scout,"legendary,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,287,English,Extended Art,card,Kíli the Resourceful,c241a594-24bc-4fd9-ac6d-501d11dddad1,normal,Legendary Creature — Dwarf Scout,"legendary,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,287,English,Extended Art,card,Kíli the Resourceful,c241a594-24bc-4fd9-ac6d-501d11dddad1,normal,Legendary Creature — Dwarf Scout,"legendary,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,288,English,Extended Art,card,Settle the Wreckage,a132a86d-1df2-42d1-a410-2a8479c84a55,normal,Instant,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,288,English,Extended Art,card,Settle the Wreckage,a132a86d-1df2-42d1-a410-2a8479c84a55,normal,Instant,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,289,English,Extended Art,card,An Unexpected Party // At the Door,f75207fd-89d2-417b-8f36-4ea96b4e3794,adventure,Enchantment // Sorcery — Adventure,"enchantment,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,289,English,Extended Art,card,An Unexpected Party // At the Door,f75207fd-89d2-417b-8f36-4ea96b4e3794,adventure,Enchantment // Sorcery — Adventure,"enchantment,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,290,English,Extended Art,card,"Elrond, Moon-Reader",3e95e9c2-cdbf-48b8-a7d0-87267f58e5ac,normal,Legendary Creature — Elf Noble,"legendary,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,290,English,Extended Art,card,"Elrond, Moon-Reader",3e95e9c2-cdbf-48b8-a7d0-87267f58e5ac,normal,Legendary Creature — Elf Noble,"legendary,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,291,English,Extended Art,card,Great Gilded Boat,d2b59872-0e11-41c3-9858-3e2dd5a1c3c3,normal,Artifact — Vehicle,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,291,English,Extended Art,card,Great Gilded Boat,d2b59872-0e11-41c3-9858-3e2dd5a1c3c3,normal,Artifact — Vehicle,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,292,English,Extended Art,card,Riddles in the Dark,234e941d-ad86-4a3e-bd8c-0e680944919a,normal,Instant,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,292,English,Extended Art,card,Riddles in the Dark,234e941d-ad86-4a3e-bd8c-0e680944919a,normal,Instant,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,293,English,Extended Art,card,Uncover the Moon-Letters,1849eb57-7560-4ffc-9400-02387b1a71e6,normal,Enchantment,"enchantment,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,293,English,Extended Art,card,Uncover the Moon-Letters,1849eb57-7560-4ffc-9400-02387b1a71e6,normal,Enchantment,"enchantment,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,294,English,Extended Art,card,Wizard's Staff,14e69ca4-5148-44ec-bb21-330e656a6833,normal,Artifact — Equipment,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,294,English,Extended Art,card,Wizard's Staff,14e69ca4-5148-44ec-bb21-330e656a6833,normal,Artifact — Equipment,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,295,English,Extended Art,card,Along the Crooked Way,e340aa1c-a497-4fc4-9be9-26e7c982f893,normal,Enchantment,"enchantment,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,295,English,Extended Art,card,Along the Crooked Way,e340aa1c-a497-4fc4-9be9-26e7c982f893,normal,Enchantment,"enchantment,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,296,English,Extended Art,card,Inside Information,5913d004-0ef6-4dce-8f74-a8fbfc794d43,normal,Sorcery,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,296,English,Extended Art,card,Inside Information,5913d004-0ef6-4dce-8f74-a8fbfc794d43,normal,Sorcery,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,297,English,Extended Art,card,The Master of Lake-town,d36d9c58-2bfe-418c-8512-fc4a3f229535,normal,Legendary Creature — Human Advisor,"legendary,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,297,English,Extended Art,card,The Master of Lake-town,d36d9c58-2bfe-418c-8512-fc4a3f229535,normal,Legendary Creature — Human Advisor,"legendary,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,298,English,Extended Art,card,Rhovanion Rampager,df7bdf15-9448-4cb0-a809-c5ac128e6b02,normal,Creature — Wolf,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,298,English,Extended Art,card,Rhovanion Rampager,df7bdf15-9448-4cb0-a809-c5ac128e6b02,normal,Creature — Wolf,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,299,English,Extended Art,card,The Sackville-Bagginses,11144267-15d1-47b4-8c26-d57328e11422,normal,Legendary Creature — Halfling Citizen,"legendary,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,299,English,Extended Art,card,The Sackville-Bagginses,11144267-15d1-47b4-8c26-d57328e11422,normal,Legendary Creature — Halfling Citizen,"legendary,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,300,English,Extended Art,card,Supper for Spiders,de7a0139-ce52-4212-9514-b2daba282288,normal,Instant,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,300,English,Extended Art,card,Supper for Spiders,de7a0139-ce52-4212-9514-b2daba282288,normal,Instant,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,301,English,Extended Art,card,"Balin, Loremaster",f3a8e4e3-58c5-4380-94b6-6252f8ccb285,normal,Legendary Creature — Dwarf Bard,"legendary,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,301,English,Extended Art,card,"Balin, Loremaster",f3a8e4e3-58c5-4380-94b6-6252f8ccb285,normal,Legendary Creature — Dwarf Bard,"legendary,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,302,English,Extended Art,card,Dáin Ironfoot,ff35d11c-6429-4aab-b9c8-0c0306f13db9,normal,Legendary Creature — Dwarf Warrior,"legendary,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,302,English,Extended Art,card,Dáin Ironfoot,ff35d11c-6429-4aab-b9c8-0c0306f13db9,normal,Legendary Creature — Dwarf Warrior,"legendary,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,303,English,Extended Art,card,Getaway Barrel,8db47144-e048-4996-9f9a-1184dd86151f,normal,Artifact,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,303,English,Extended Art,card,Getaway Barrel,8db47144-e048-4996-9f9a-1184dd86151f,normal,Artifact,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,304,English,Extended Art,card,Stone-Giant of High Pass,1adfc347-5c69-45e1-829b-aaae19e04b96,normal,Creature — Giant,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,304,English,Extended Art,card,Stone-Giant of High Pass,1adfc347-5c69-45e1-829b-aaae19e04b96,normal,Creature — Giant,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,305,English,Extended Art,card,Bejeweled Warg,2b689d91-1ac0-474b-ae58-2c320e1af5e4,normal,Creature — Wolf,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,305,English,Extended Art,card,Bejeweled Warg,2b689d91-1ac0-474b-ae58-2c320e1af5e4,normal,Creature — Wolf,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,306,English,Extended Art,card,Cantankerous Keepers,ace0642f-fa57-4645-9891-43331b4963ed,normal,Creature — Elf Soldier,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,306,English,Extended Art,card,Cantankerous Keepers,ace0642f-fa57-4645-9891-43331b4963ed,normal,Creature — Elf Soldier,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,307,English,Extended Art,card,Gigantic Big Bear,0b6ed366-24a3-4697-8a87-12c54da7c238,normal,Creature — Bear,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,307,English,Extended Art,card,Gigantic Big Bear,0b6ed366-24a3-4697-8a87-12c54da7c238,normal,Creature — Bear,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,308,English,Extended Art,card,Part in Friendship,46b3b094-0d1b-412e-8655-353ecbf983bb,normal,Enchantment,"enchantment,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,308,English,Extended Art,card,Part in Friendship,46b3b094-0d1b-412e-8655-353ecbf983bb,normal,Enchantment,"enchantment,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,309,English,Extended Art,card,Radagast of Rhosgobel,3ea01785-add0-487d-b708-5bbf71033899,normal,Legendary Creature — Avatar Wizard,"legendary,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,309,English,Extended Art,card,Radagast of Rhosgobel,3ea01785-add0-487d-b708-5bbf71033899,normal,Legendary Creature — Avatar Wizard,"legendary,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,310,English,Extended Art,card,Through the Forest Gate,f4408b22-c2b0-46ff-8d10-81d150c992ca,normal,Sorcery,extendedart,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,310,English,Extended Art,card,Through the Forest Gate,f4408b22-c2b0-46ff-8d10-81d150c992ca,normal,Sorcery,extendedart,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,311,English,Extended Art,card,"Dwalin, Weaponmaster",6833cb81-a373-4b83-93b4-b1ed5f82ce54,normal,Legendary Creature — Dwarf Warrior,"legendary,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,311,English,Extended Art,card,"Dwalin, Weaponmaster",6833cb81-a373-4b83-93b4-b1ed5f82ce54,normal,Legendary Creature — Dwarf Warrior,"legendary,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,312,English,Extended Art,card,"Tom, Bert, and William",3909bdc4-e690-47fa-8cbc-4b437f7ab10c,normal,Legendary Creature — Troll,"legendary,extendedart",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,312,English,Extended Art,card,"Tom, Bert, and William",3909bdc4-e690-47fa-8cbc-4b437f7ab10c,normal,Legendary Creature — Troll,"legendary,extendedart",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,313,English,Default,card,Plains,c5b472d5-da70-4fd9-a68c-10e17797ad0d,normal,Basic Land — Plains,,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,313,English,Default,card,Plains,c5b472d5-da70-4fd9-a68c-10e17797ad0d,normal,Basic Land — Plains,,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,314,English,Default,card,Plains,a3ae6956-7f2d-4569-a9f8-3972b5ec5e56,normal,Basic Land — Plains,,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,314,English,Default,card,Plains,a3ae6956-7f2d-4569-a9f8-3972b5ec5e56,normal,Basic Land — Plains,,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,315,English,Default,card,Plains,8e07d3e6-c602-446f-a453-f54f13bfc55a,normal,Basic Land — Plains,,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,315,English,Default,card,Plains,8e07d3e6-c602-446f-a453-f54f13bfc55a,normal,Basic Land — Plains,,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,316,English,Default,card,Plains,15dd9a36-55df-4942-a7eb-1c49a7999e68,normal,Basic Land — Plains,,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,316,English,Default,card,Plains,15dd9a36-55df-4942-a7eb-1c49a7999e68,normal,Basic Land — Plains,,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,317,English,Surge Foil,card,Plains,3550f914-cacb-4849-af06-1a7b25c2c95f,normal,Basic Land — Plains,,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,318,English,Surge Foil,card,Plains,f82548c7-24ed-4529-8b57-7407dc0b8c8b,normal,Basic Land — Plains,,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,319,English,Surge Foil,card,Plains,46c75f8e-6590-4338-abbd-a37e08dbd58c,normal,Basic Land — Plains,,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,320,English,Surge Foil,card,Plains,128226f4-a733-4f0a-ab2b-7789cfa8b443,normal,Basic Land — Plains,,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,321,English,Default,card,The Misty Mountains Cold,1aaf8a8a-1032-4ee5-9c18-2debb40ec561,saga,Enchantment — Saga,enchantment,"universesbeyond,bundle",foil,foil,,traditional_foil_or_foil_unspecified
HOC,1,English,Middle-earth Classic Artist,card,"Fíli and Kíli, Joyous",e1d12200-ae0b-4155-9853-3ffaf490c84c,normal,Legendary Creature — Dwarf Bard,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,1,English,Middle-earth Classic Artist,card,"Fíli and Kíli, Joyous",e1d12200-ae0b-4155-9853-3ffaf490c84c,normal,Legendary Creature — Dwarf Bard,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,2,English,Middle-earth Classic Artist,card,"Gandalf, Party Guest",f742a14a-0c84-4225-a314-04d5c32fef08,normal,Legendary Creature — Avatar Wizard,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,2,English,Middle-earth Classic Artist,card,"Gandalf, Party Guest",f742a14a-0c84-4225-a314-04d5c32fef08,normal,Legendary Creature — Avatar Wizard,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,3,English,Middle-earth Classic Artist,card,"Thorin, King of Durin's Folk",773813a8-723f-4c26-9e0a-a01b2faada98,normal,Legendary Creature — Dwarf Noble,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,3,English,Middle-earth Classic Artist,card,"Thorin, King of Durin's Folk",773813a8-723f-4c26-9e0a-a01b2faada98,normal,Legendary Creature — Dwarf Noble,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,4,English,Middle-earth Classic Artist,card,"Bilbo, Fellow Conspirator",84a95ac5-e2f6-4cf5-bc5e-ac4410168c06,normal,Legendary Creature — Halfling Citizen,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,4,English,Middle-earth Classic Artist,card,"Bilbo, Fellow Conspirator",84a95ac5-e2f6-4cf5-bc5e-ac4410168c06,normal,Legendary Creature — Halfling Citizen,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,5,English,Middle-earth Classic Artist,card,Bag End Banquet,028f284b-4b4c-44e2-8ded-bc59ec71250f,normal,Artifact,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,5,English,Middle-earth Classic Artist,card,Bag End Banquet,028f284b-4b4c-44e2-8ded-bc59ec71250f,normal,Artifact,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,6,English,Middle-earth Classic Artist,card,"Ori, Plate Stacker",911bd55d-00c7-4362-ba2d-eef0a9dadb6c,normal,Legendary Creature — Dwarf Bard,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,6,English,Middle-earth Classic Artist,card,"Ori, Plate Stacker",911bd55d-00c7-4362-ba2d-eef0a9dadb6c,normal,Legendary Creature — Dwarf Bard,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,7,English,Middle-earth Classic Artist,card,Long-Lost Lances,c1d49a74-231a-4d38-abfe-3e9b4afff9c2,normal,Artifact — Equipment,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,7,English,Middle-earth Classic Artist,card,Long-Lost Lances,c1d49a74-231a-4d38-abfe-3e9b4afff9c2,normal,Artifact — Equipment,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,8,English,Middle-earth Classic Artist,card,Dragon-Cursed Halls,506b9df7-8236-4c6e-aebc-6b7e6fcd7e88,normal,Land,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,8,English,Middle-earth Classic Artist,card,Dragon-Cursed Halls,506b9df7-8236-4c6e-aebc-6b7e6fcd7e88,normal,Land,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,9,English,Middle-earth Classic Artist,card,Smaug the Impenetrable,55872bce-08ce-4d4f-8951-9fa230f3e160,normal,Legendary Creature — Dragon,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,9,English,Middle-earth Classic Artist,card,Smaug the Impenetrable,55872bce-08ce-4d4f-8951-9fa230f3e160,normal,Legendary Creature — Dragon,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,10,English,Middle-earth Classic Artist,card,Bilbo's Burglaring,8e603c26-0c51-4cee-b1de-ada73d5f7f27,normal,Sorcery,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,10,English,Middle-earth Classic Artist,card,Bilbo's Burglaring,8e603c26-0c51-4cee-b1de-ada73d5f7f27,normal,Sorcery,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,11,English,Middle-earth Classic Artist,card,Dragon's Desire,2b9d5820-a0b1-462d-a47c-4b6c6a549eca,normal,Sorcery,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,11,English,Middle-earth Classic Artist,card,Dragon's Desire,2b9d5820-a0b1-462d-a47c-4b6c6a549eca,normal,Sorcery,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,12,English,Middle-earth Classic Artist,card,Necklace of Girion,67c30782-0d28-4ce7-ad5b-ffbffeb97584,normal,Legendary Artifact,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,12,English,Middle-earth Classic Artist,card,Necklace of Girion,67c30782-0d28-4ce7-ad5b-ffbffeb97584,normal,Legendary Artifact,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,13,English,Middle-earth Classic Artist,card,Dawn of a New Age,0d153edc-b50f-4f64-ac6e-25db7a9ef3f6,normal,Enchantment,"enchantment,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,13,English,Middle-earth Classic Artist,card,Dawn of a New Age,0d153edc-b50f-4f64-ac6e-25db7a9ef3f6,normal,Enchantment,"enchantment,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,14,English,Middle-earth Classic Artist,card,Flowering of the White Tree,b8d7c21f-7a67-4cab-ac95-b0bc6eb3d8a2,normal,Legendary Enchantment,"enchantment,legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,14,English,Middle-earth Classic Artist,card,Flowering of the White Tree,b8d7c21f-7a67-4cab-ac95-b0bc6eb3d8a2,normal,Legendary Enchantment,"enchantment,legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,15,English,Middle-earth Classic Artist,card,The Gaffer,9c264afd-ea8b-435c-bb01-c754d44ba4a5,normal,Legendary Creature — Halfling Peasant,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,15,English,Middle-earth Classic Artist,card,The Gaffer,9c264afd-ea8b-435c-bb01-c754d44ba4a5,normal,Legendary Creature — Halfling Peasant,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,16,English,Middle-earth Classic Artist,card,Galadriel's Dismissal,1b258c47-48b8-4787-9af7-1635cc17dff6,normal,Instant,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,16,English,Middle-earth Classic Artist,card,Galadriel's Dismissal,1b258c47-48b8-4787-9af7-1635cc17dff6,normal,Instant,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,17,English,Middle-earth Classic Artist,card,Reprieve,fa2eca1b-96d6-4707-88ca-951bb7913cc9,normal,Instant,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,17,English,Middle-earth Classic Artist,card,Reprieve,fa2eca1b-96d6-4707-88ca-951bb7913cc9,normal,Instant,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,18,English,Middle-earth Classic Artist,card,Raise the Palisade,2a7b9598-9234-4621-90e4-f578f2f84983,normal,Sorcery,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,18,English,Middle-earth Classic Artist,card,Raise the Palisade,2a7b9598-9234-4621-90e4-f578f2f84983,normal,Sorcery,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,19,English,Middle-earth Classic Artist,card,Orcish Bowmasters,881b6202-6d02-489b-b79c-62142c42ed1f,normal,Creature — Orc Archer,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,19,English,Middle-earth Classic Artist,card,Orcish Bowmasters,881b6202-6d02-489b-b79c-62142c42ed1f,normal,Creature — Orc Archer,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,20,English,Middle-earth Classic Artist,card,Witch-king of Angmar,7170f930-8f94-4671-9acf-bf40913cbfa0,normal,Legendary Creature — Wraith Noble,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,20,English,Middle-earth Classic Artist,card,Witch-king of Angmar,7170f930-8f94-4671-9acf-bf40913cbfa0,normal,Legendary Creature — Wraith Noble,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,21,English,Middle-earth Classic Artist,card,"Witch-king, Bringer of Ruin",9a9e1edd-2a42-41a8-b089-66f3db080984,normal,Legendary Creature — Wraith Noble,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,21,English,Middle-earth Classic Artist,card,"Witch-king, Bringer of Ruin",9a9e1edd-2a42-41a8-b089-66f3db080984,normal,Legendary Creature — Wraith Noble,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,22,English,Middle-earth Classic Artist,card,Call Forth the Tempest,4f3d805a-a152-4aa5-85ec-45195cf9e955,normal,Sorcery,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,22,English,Middle-earth Classic Artist,card,Call Forth the Tempest,4f3d805a-a152-4aa5-85ec-45195cf9e955,normal,Sorcery,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,23,English,Middle-earth Classic Artist,card,Cavern-Hoard Dragon,e70e4fba-4217-472a-9adb-f7d63424ef2f,normal,Creature — Dragon,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,23,English,Middle-earth Classic Artist,card,Cavern-Hoard Dragon,e70e4fba-4217-472a-9adb-f7d63424ef2f,normal,Creature — Dragon,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,24,English,Middle-earth Classic Artist,card,"Arwen, Weaver of Hope",69d7bf6e-2309-4093-8a6e-db6b297556ed,normal,Legendary Creature — Elf Noble,"legendary,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOC,24,English,Middle-earth Classic Artist,card,"Arwen, Weaver of Hope",69d7bf6e-2309-4093-8a6e-db6b297556ed,normal,Legendary Creature — Elf Noble,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,25,English,Middle-earth Classic Artist,card,Delighted Halfling,aad18e0d-ccf9-4d86-945b-36991558fd3e,normal,Creature — Halfling Citizen,inverted,"universesbeyond,boxtopper",foil|nonfoil,nonfoil,,nonfoil
HOC,25,English,Middle-earth Classic Artist,card,Delighted Halfling,aad18e0d-ccf9-4d86-945b-36991558fd3e,normal,Creature — Halfling Citizen,inverted,"universesbeyond,boxtopper",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOC,26,English,Middle-earth Classic Artist,card,Elven Chorus,ceb93bf0-ed21-4963-b87b-1b5b76ca5b1a,normal,Enchantment,"enchantment,inverted",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
