idProduct,canonical_card_id,collector_number,canonical_name,metric_family,metric_columns,present_metric_columns,canonical_mapping_status,metric_mapping_status,pricing_eligible,card_id,candidate_card_ids,compatible_finishes,finish_scope,mapping_method,confidence,evidence,provenance
719473,23386,031,Nidoqueen,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25223,25224]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23386,""canonical_number"":""031"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421110,""idProduct"":719473,""name"":""Nidoqueen [Queen Press | Lunge Out]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25223,""finish"":""normal"",""rarity"":""Uncommon""},{""art_kind"":""unknown"",""card_id"":25224,""finish"":""reverse_holo"",""rarity"":""Uncommon""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719474,23387,032,Nidoran♂,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25225,25226]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23387,""canonical_number"":""032"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421111,""idProduct"":719474,""name"":""Nidoran [M] [Horn Attack]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25225,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25226,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719474,23387,032,Nidoran♂,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25225,25226]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23387,""canonical_number"":""032"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421111,""idProduct"":719474,""name"":""Nidoran [M] [Horn Attack]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25225,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25226,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719475,23388,033,Nidorino,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25227,25228]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23388,""canonical_number"":""033"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421112,""idProduct"":719475,""name"":""Nidorino [Sharp Fang | Superpowered Horns]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25227,""finish"":""normal"",""rarity"":""Uncommon""},{""art_kind"":""unknown"",""card_id"":25228,""finish"":""reverse_holo"",""rarity"":""Uncommon""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719475,23388,033,Nidorino,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25227,25228]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23388,""canonical_number"":""033"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421112,""idProduct"":719475,""name"":""Nidorino [Sharp Fang | Superpowered Horns]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25227,""finish"":""normal"",""rarity"":""Uncommon""},{""art_kind"":""unknown"",""card_id"":25228,""finish"":""reverse_holo"",""rarity"":""Uncommon""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719477,23390,035,Clefairy,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25231,25232]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23390,""canonical_number"":""035"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421114,""idProduct"":719477,""name"":""Clefairy [Moon-Viewing Invitation | Smack]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25231,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25232,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719477,23390,035,Clefairy,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25231,25232]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23390,""canonical_number"":""035"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421114,""idProduct"":719477,""name"":""Clefairy [Moon-Viewing Invitation | Smack]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25231,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25232,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719478,23391,036,Clefable,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25233,25234]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23391,""canonical_number"":""036"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421115,""idProduct"":719478,""name"":""Clefable [Follow Me | More Moon]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25233,""finish"":""normal"",""rarity"":""Uncommon""},{""art_kind"":""unknown"",""card_id"":25234,""finish"":""reverse_holo"",""rarity"":""Uncommon""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719478,23391,036,Clefable,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25233,25234]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23391,""canonical_number"":""036"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421115,""idProduct"":719478,""name"":""Clefable [Follow Me | More Moon]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25233,""finish"":""normal"",""rarity"":""Uncommon""},{""art_kind"":""unknown"",""card_id"":25234,""finish"":""reverse_holo"",""rarity"":""Uncommon""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719479,23392,037,Vulpix,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25235,25236]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23392,""canonical_number"":""037"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421116,""idProduct"":719479,""name"":""Vulpix [Super Singe]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25235,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25236,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
